mod_id,name_cn,local_name_en,notes,tags,nexus_url,title_en,author,category,thumbnail,nexus_requirements,version,last_updated,mod_downloads,category_cn,summary
22253,秋季主题界面,,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/22253,Fall UI,GoshCakes,10,https://staticdelivery.nexusmods.com/mods/1303/images/22253/22253-1712787992-1595079721.png,,,2025-7-24,,用户界面,Changes UI to Red &amp; brown Featuring Fall themes
13658,DaisyNiko的复古界面,,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/13658,DaisyNiko's Earthy Interface,DaisyNiko,10,https://staticdelivery.nexusmods.com/mods/1303/images/13658/13658-1662424502-1463861017.png,,1.2,2024-11-11,,用户界面,"a warm, earth-toned user interface recolour"
25349,低调的春天界面,,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/25349,Lowkey Spring Interface Recolor,Perlade,10,https://staticdelivery.nexusmods.com/mods/1303/images/25349/25349-1718937740-678390199.png,,,2025-2-16,,用户界面,A muted peachy UI recolor with floral accents.
14027,复古樱花界面,,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/14027,Sakura Interface Redux,TheFrenchDodo and eyeyumi,10,https://staticdelivery.nexusmods.com/mods/1303/images/14027/14027-1673140821-206420932.png,,,2025-6-15,,用户界面,An interface recolor inspired by cherry blossoms! Bring some colors and flowers into your game.
20037,白花绿色界面（1.5可用，1.6未更新）,,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/20037,Green and Flower Interface(CP),gedian,10,https://staticdelivery.nexusmods.com/mods/1303/images/20037/20037-1706793645-128701334.png,,,2024-2-1,,用户界面,白色鲜花主题的绿色界面
16396,粉色洛丽塔界面,,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/16396,Pink Lolita Interface,otohimexoxo,10,https://staticdelivery.nexusmods.com/mods/1303/images/16396/16396-1682125838-1877766437.png,,,2024-5-6,,用户界面,makes the interface cute and pink ♡
35996,哥特风界面,,,#视觉效果和图形,https://www.nexusmods.com/stardewvalley/mods/35996,DBB's Victorian Gothic User Interface,donutbunnybunny,25,https://staticdelivery.nexusmods.com/mods/1303/images/35996/35996-1753377632-2116054404.png,,,2025-9-16,,视觉效果和图形,Changes the interface to a Victorian Gothic theme
16970,香草特色界面,,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/16970,Vanilla Accent Interface,notbelovely,10,https://staticdelivery.nexusmods.com/mods/1303/images/16970/16970-1746897488-1317648937.png,,,2025-5-11,,用户界面,A vanilla interface that has been edited to make it a little cleaner.
17272,四季对话框美化,,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/17272,(CP) Seasonal Vanilla UI,GalaxyRobot - VLgor - Mangozey,10,https://staticdelivery.nexusmods.com/mods/1303/images/17272/17272-1764545971-698538730.png,,,2025-11-18,,用户界面,A mod that decorates the characters' UI according to the season and festival! Now available in recolors
17356,复古对话框美化,,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/17356,ricehit UI,ricehit,10,https://staticdelivery.nexusmods.com/mods/1303/images/17356/17356-1688967522-546707885.png,,,2023-7-10,,用户界面,我们为星露谷绘制了更加精致的UI美化，但目前仅包含人物对话框的美化
30493,中国风季节性对话框美化,,,#视觉效果和图形,https://www.nexusmods.com/stardewvalley/mods/30493,WU-Chinese style seasonal UI,xiaowugogo,25,https://staticdelivery.nexusmods.com/mods/1303/images/30493/30493-1735736936-1152253208.png,,,2025-1-1,,视觉效果和图形,Chinese style seasonal UI
16726,AT 暗色系地毯,,,#家具,https://www.nexusmods.com/stardewvalley/mods/16726,(AT) Shyzie's Rugs,Shyzie,23,https://staticdelivery.nexusmods.com/mods/1303/images/16726/16726-1693871598-335715096.png,,1.0.1,2023-5-18,,家具,Rugs! ♡ Peet friendly. For Alternative Textures.
20640,AT 巫师地毯,,,#家具,https://www.nexusmods.com/stardewvalley/mods/20640,(AT) Shyzie's Witchy Goblincore Rugs,Shyzie,23,https://staticdelivery.nexusmods.com/mods/1303/images/20640/20640-1710883651-1831313239.png,,,2024-3-20,,家具,☽ Witchy goblincore rugs! ☾ For Alternative Textures.
17916,AT 季节性地毯,,,#家具,https://www.nexusmods.com/stardewvalley/mods/17916,(AT) Shyzie's Seasonal Rugs,Shyzie,23,https://staticdelivery.nexusmods.com/mods/1303/images/17916/17916-1692504672-204316696.png,,1.0.1,2023-11-5,,家具,A small collection of seasonal rugs. ♡ For Alternative Textures.
28177,AT和CP 先知的地毯,,,#家具,https://www.nexusmods.com/stardewvalley/mods/28177,Prophet's Rugs,Prophet,23,https://staticdelivery.nexusmods.com/mods/1303/images/28177/28177-1727296415-1423508850.png,,,2024-9-26,,家具,A Set Of Cozy Rugs!
11107,AT 野餐地毯,,,#视觉效果和图形,https://www.nexusmods.com/stardewvalley/mods/11107,AT - Picnic Rugs,skellady,25,https://staticdelivery.nexusmods.com/mods/1303/images/11107/11107-1693580513-1812983882.png,,,2023-6-13,,视觉效果和图形,Recolors the rug from Penny's event and adds its as a furniture item you can use to decorate! 10 different variations.
14321,AT 蕾丝地毯,,,#家具,https://www.nexusmods.com/stardewvalley/mods/14321,Lacey Rugs Pt. 1 for Alternative Textures,Doxepins,23,https://staticdelivery.nexusmods.com/mods/1303/images/14321/14321-1667353254-850934567.png,,,2022-11-2,,家具,Some cute rugs for alternative textures
14390,AT 蕾丝地毯②,,,#室内设计,https://www.nexusmods.com/stardewvalley/mods/14390,Lacey Rugs Pt. 2 for Alternative Textures,Doxepins,19,https://staticdelivery.nexusmods.com/mods/1303/images/14390/14390-1668006767-1848134997.png,,,2022-11-9,,室内设计,Some more cute rugs for Alternative textures
19402,AT 宝可梦地毯,,,#家具,https://www.nexusmods.com/stardewvalley/mods/19402,(AT) Shyzie's Pokemon Rugs,Shyzie,23,https://staticdelivery.nexusmods.com/mods/1303/images/19402/19402-1701679388-1089382254.png,,1.0.1,2023-12-12,,家具,Pokemon rugs! ♡ For Alternative Textures.
26732,AT 几何地毯,,,#家具,https://www.nexusmods.com/stardewvalley/mods/26732,Even More Geometric Rugs for AT,0Logophile0,23,https://staticdelivery.nexusmods.com/mods/1303/images/26732/26732-1722821048-1795187881.png,,,2024-8-5,,家具,Adds 30 new rugs via Alternative Textures (15 new designs).
30155,AT 水果地毯,,,#家具,https://www.nexusmods.com/stardewvalley/mods/30155,(AT) Shyzie's Fruit Rugs,Shyzie,23,https://staticdelivery.nexusmods.com/mods/1303/images/30155/30155-1734543983-1339935723.png,,1.0.0,2024-12-18,,家具,Small fruit rugs! ♡ For Alternative Textures.
18217,AT 几何地毯②,,,#家具,https://www.nexusmods.com/stardewvalley/mods/18217,Geometric Rugs for AT,0Logophile0,23,https://staticdelivery.nexusmods.com/mods/1303/images/18217/18217-1694319668-1844831178.png,,,2023-9-10,,家具,Adds 14 new rugs via Alternative Textures
32464,AT 中性色调地毯,,,#家具,https://www.nexusmods.com/stardewvalley/mods/32464,Gem's Neutral-Toned Rugs (AT),gemsthetic,23,https://staticdelivery.nexusmods.com/mods/1303/images/32464/32464-1742352888-1657081374.png,,,2025-3-19,,家具,Small pack of rugs for Alternative Textures! Neutral aesthetic to fit any vibe.
34079,AT 可爱地毯,,,#家具,https://www.nexusmods.com/stardewvalley/mods/34079,AT Cute Rugs,orochifrogu,23,https://staticdelivery.nexusmods.com/mods/1303/images/34079/34079-1747556249-1211723052.png,,,2025-5-18,,家具,"49 new rugs! In 7 designs, with 7 colour options each. 5 designs of my own, and 2 are recolouring of vanilla rugs! Stay tuned for more furniture to match these colour schemes &lt;3"
19433,赛巴斯主题界面,,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/19433,Sebastian UI,GoshCakes,10,https://staticdelivery.nexusmods.com/mods/1303/images/19433/19433-1711669341-503636365.png,,,2025-7-24,,用户界面,A Mod that changes the title scene and UI to blue with Sebastian features.
19815,艾利欧特主题界面,,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/19815,Elliott UI (nautical),GoshCakes,10,https://staticdelivery.nexusmods.com/mods/1303/images/19815/19815-1704929078-868245763.png,,,2025-7-24,,用户界面,A mod that changes the user interface to a nautical theme featuring Elliott.
19527,哈维主题界面,,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/19527,Harvey UI,Kaycakes,10,https://staticdelivery.nexusmods.com/mods/1303/images/19527/19527-1702686984-2133921082.png,,,2025-7-24,,用户界面,A mod that changes the ui colour and features Harvey themes.
20201,海莉主题界面,,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/20201,Haley UI,GoshCakes,10,https://staticdelivery.nexusmods.com/mods/1303/images/20201/20201-1707922844-273221323.png,,,2025-7-24,,用户界面,Changes the user interface to blue and pink featuring Haley
22120,潘妮主题界面,,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/22120,Penny UI (Fall),GoshCakes,10,https://staticdelivery.nexusmods.com/mods/1303/images/22120/22120-1712613223-1461135063.png,,,2024-4-9,,用户界面,"Changes UI to red with yellow vines, fall themed, featuring Penny"
23647,谢恩主题界面,,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/23647,Shane UI,GoshCakes,10,https://staticdelivery.nexusmods.com/mods/1303/images/23647/23647-1714858798-99547738.png,,,2025-7-24,,用户界面,Changes ui to blue and Brown with Shane features.
36188,莉亚主题界面,,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/36188,Leah UI,GoshCakes,10,https://staticdelivery.nexusmods.com/mods/1303/images/36188/36188-1753894295-912480631.png,,,2025-7-31,,用户界面,Changes ui colours (check pics)
21632,猫猫岛,,,#地图,https://www.nexusmods.com/stardewvalley/mods/21632,Lnh's More Custom Farms,LiuNianHui,21,https://staticdelivery.nexusmods.com/mods/1303/images/21632/21632-1712095265-2056996970.png,,,2025-7-12,,地图,"这个mod可以让你同时拥有多个农场，并且可以建造农场建筑，不影响现有存档(This mod allows you to have multiple custom farms at the same time, without affecting your farm, and old game saves can be used directly)"
5727,怪物消失,,,#游戏机制,https://www.nexusmods.com/stardewvalley/mods/5727,Remove All Monsters,dejelly,3,https://staticdelivery.nexusmods.com/mods/1303/images/5727/5727-1586026458-131706944.gif,,,2020-4-5,,游戏机制,Removes all monsters from all locations in the game.
16854,AT 森系工艺品美化,,,#制作,https://www.nexusmods.com/stardewvalley/mods/16854,Forest Wood Craftables,TangaS2,22,https://staticdelivery.nexusmods.com/mods/1303/images/16854/16854-1685353290-934129782.png,,,2024-4-12,,制作,It is a manufacturing machine based on Tanga forest building.
20727,CP+AT 粉色系工艺品美化,,,#制作,https://www.nexusmods.com/stardewvalley/mods/20727,Delaney's Energetic Craftables,Delaney1035,22,https://staticdelivery.nexusmods.com/mods/1303/images/20727/20727-1711186089-1487595583.png,,,2024-4-21,,制作,对Craftables的重新着色，使它们看起来更有活力（1.6版本更新的新物品暂时不包含）。与1.6版本兼容，此模组将会进一步更新。
15907,AT 可爱的粉色工艺品,,,#视觉效果和图形,https://www.nexusmods.com/stardewvalley/mods/15907,(AT) Cute Pink and White Craftables for Alternative Textures,BeneathThePlass,25,https://staticdelivery.nexusmods.com/mods/1303/images/15907/15907-1679213665-1087090914.png,,1.2.1,2025-12-16,,视觉效果和图形,A set of cute pink and white craftables for Alternative Textures!
34465,CP chichi的甜美工艺品,,,#制作,https://www.nexusmods.com/stardewvalley/mods/34465,(CP) Chichi's Sweet Craftables,Chichi,22,https://staticdelivery.nexusmods.com/mods/1303/images/34465/34465-1748844646-663445270.png,,,2025-6-4,,制作,A mod that retextured a couple of craftables to a soft white and pink palette.
5513,CP 中世纪工艺品美化,,,#制作,https://www.nexusmods.com/stardewvalley/mods/5513,Gwen's Medieval Craftables,Gweniaczek,22,https://staticdelivery.nexusmods.com/mods/1303/images/5513/5513-1587907393-1583568803.png,,2.5,2024-3-27,,制作,Seasonal craftables retexture/recolor c:
38273,献给Sleep Token家具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/38273,(AT) Offerings To Sleep,reyphorian,23,https://staticdelivery.nexusmods.com/mods/1303/images/38273/38273-1760567431-1698050277.png,,,2025-12-4,,家具,Adds furniture based on album artworks and visuals from Sleep Token
38492,原神毛绒玩具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/38492,Genshin Impact Plushies - Fontaine,vikich3rry,23,https://staticdelivery.nexusmods.com/mods/1303/images/38492/38492-1762906198-655228209.png,,,2025-12-3,,家具,"Adds 14 new plushies, featuring all currently playable Fontainian characters from Genshin Impact!"
38391,地板美化,,,#视觉效果和图形,https://www.nexusmods.com/stardewvalley/mods/38391,Old Town Paving Stones,euzcian,25,https://staticdelivery.nexusmods.com/mods/1303/images/38391/38391-1760074833-457288688.png,,,2025-11-20,,视觉效果和图形,Add 10 new paths
37864,白色窗户和地毯,,,#家具,https://www.nexusmods.com/stardewvalley/mods/37864,White windows and Grid rugs,Natsuume,23,https://staticdelivery.nexusmods.com/mods/1303/images/37864/37864-1758814561-754325910.png,,,2025-9-25,,家具,cp新增窗户和地毯
37840,Miku毛绒玩具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/37840,AT Yingluo's Magical Mirai 2013-2025 Miku Fufu,yingluoqianmeng,23,https://staticdelivery.nexusmods.com/mods/1303/images/37840/37840-1758714714-208776024.png,,,2025-9-24,,家具,Magical Mirai 2013-2025 Miku Fufu
36090,复古家具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/36090,Vintage Industrial Decor,ENGloomy,23,https://staticdelivery.nexusmods.com/mods/1303/images/36090/36090-1753656003-1721016105.jpg,,,2025-8-2,,家具,Adds 120+ furniture items that blend vintage charm with industrial aesthetics.
36084,草莓奶昔家具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/36084,Strawberry Milkshake furniture,YanSe,23,https://staticdelivery.nexusmods.com/mods/1303/images/36084/36084-1753635251-2083124691.png,,,2025-7-28,,家具,Pink and tender strawberry series furniture
35934,土豆的家具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/35934,Potatoes' Cozy Furniture - Joja's Replacement,Potatoes and LunariaFaye,23,https://staticdelivery.nexusmods.com/mods/1303/images/35934/35934-1753190541-399636592.png,,,2026-1-3,,家具,"Replace Jojas's Furniture OR use the standalone version! Bathroom furniture + A palette option to go with Bogs' mods, to match their style. &lt;3"
35782,祝尼莫地毯,,,#家具,https://www.nexusmods.com/stardewvalley/mods/35782,CP-MMAP Junimo Rug - Spawns Junimos and Firefly,catissocute,23,https://staticdelivery.nexusmods.com/mods/1303/images/35782/35782-1752749660-189981849.png,,,2025-7-17,,家具,This can spawn some junimos and fireflies as you walk through these junimos rugs.
35529,天鹅绒家具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/35529,Victorian Furniture - Swan Set,PlatinumCats,23,https://staticdelivery.nexusmods.com/mods/1303/images/35529/35529-1752320892-246913096.png,,,2025-7-12,,家具,"A vintage, swan-themed Victorian furniture pack to decorate your farmhouse."
35613,裁缝铺家具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/35613,CP and AT_LBXLW_Tailor's Shop Furniture Catalogue,labixiaoluwan,23,https://staticdelivery.nexusmods.com/mods/1303/images/35613/35613-1752326850-638127447.jpg,,,2025-7-12,,家具,Add 65 pieces of furniture to your game. [CP] and [AT] versions .
35559,燕云十六声家具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/35559,(CP)(MMAP)Wherewindsmeet Qinghe,umganil,23,https://staticdelivery.nexusmods.com/mods/1303/images/35559/35559-1752219090-701839550.png,,,2025-7-12,,家具,Added some Chinese style interior antique furniture from the Wherewindsmee game.
35462,户外露营家具,,,#项目,https://www.nexusmods.com/stardewvalley/mods/35462,CatUpLover's Outdoor furniture for camping,CatUpLover-mychocolate,15,https://staticdelivery.nexusmods.com/mods/1303/images/35462/35462-1751985899-1578297867.png,,,2025-7-12,,项目,CatUpLover's Outdoor furniture for camping<br />케첩러버의 캠핑용 야외 가구<br /><br />An old mode created in 2022 mychocolate made it work with the latest version.<br />22년도에 제작된 오래된 모드를  mychocolate 씨가 최신 버전에서 작동되도록 만들어 주셨습니다.
36221,果果的发型,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/36221,BL8Mgugugu Hairs1,BL8Mgugugu,13,https://staticdelivery.nexusmods.com/mods/1303/images/36221/36221-1754031625-911805927.png,,,2025-8-1,,衣服,五种发型
36216,洛离的服装,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/36216,Luo Li's top and skirt47,luoli,13,https://staticdelivery.nexusmods.com/mods/1303/images/36216/36216-1754025546-1345838923.png,,,2025-8-1,,衣服,10 sets of FS mode clothing and hair accessories
36083,sid的发型,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/36083,Sid's daily hair,Sid,13,https://staticdelivery.nexusmods.com/mods/1303/images/36083/36083-1753634604-527578273.png,,,2025-7-29,,衣服,根据我自己会扎的发型画的一些 以后应该还会更新更多的mod 有需要可以去小红书@Sid 找我
35998,小芽服装,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/35998,Little Sprout for Fashion Sense,Rivuke,13,https://staticdelivery.nexusmods.com/mods/1303/images/35998/35998-1753380000-1484749370.png,,,2025-7-25,,衣服,"some little sprouts in droopy or standing versions, with or without flowers!"
35908,幸运星服装,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/35908,FS-HD-Luoxue lucky star,Luoxue,13,https://staticdelivery.nexusmods.com/mods/1303/images/35908/35908-1753097052-842405174.png,,,2025-7-21,,衣服,Seven new high-definition dresses<br /><br />新增7套高清洋裝
35847,yeon yi的发型②,,,#玩家,https://www.nexusmods.com/stardewvalley/mods/35847,(FS) Yeon Yi's Hairstyles 2,Yeon Yi,4,https://staticdelivery.nexusmods.com/mods/1303/images/35847/35847-1752912741-200109605.png,,,2025-7-19,,玩家,The version 2 of my hairstyles mod. Requires Fashion Sense. (●'◡'●)
35677,鹿耳装饰,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/35677,Deer Ears for Fashion Sense,Rivuke,13,https://staticdelivery.nexusmods.com/mods/1303/images/35677/35677-1752439490-1929141500.png,,,2025-7-14,,衣服,a cute pair of deer ears with little antlers!
36220,AT 送客的中秋桂树（替代小屋）,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/36220,(AT)Song Ke's Mid-Autumn Festival Laurel,SongKe,17,https://staticdelivery.nexusmods.com/mods/1303/images/36220/36220-1754028709-1735144414.jpg,,,2025-8-1,,建筑,"This is a special gift for Song Ke's fans (Mid-Autumn Festival Osmanthus Tree), replacing the shed in the game. It is available in two orientations."
36198,安逸的季节性巴士,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/36198,A Yri-style seasonal floral bus,momo,17,https://staticdelivery.nexusmods.com/mods/1303/images/36198/36198-1755169696-1520284574.png,,,2025-8-14,,建筑,--简介--<br />这个模组将户外的公交车替换成欧式建筑样式，有四季花朵装饰，适配Yri的城镇大修。<br />希望你喜欢我的模组！
36142,AT 丝带🎀小屋（仅农舍）,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/36142,(AT)ribbon cottage,UsagiQwQ,17,https://staticdelivery.nexusmods.com/mods/1303/images/36142/36142-1753793060-32646265.jpg,,,2025-7-29,,建筑,"这个模组美化了星露谷的小屋外观，采用蝴蝶结与可爱风元素，适用于AT模式，为你的农场增添梦幻温馨的气氛。<br />This mod beautifies the Stardew Valley farmhouse with a ribbon and cute style. Designed for Alternative Textures (AT), it adds a sweet and dreamy vibe to your farm."
36116,仙女巴士,,,#视觉效果和图形,https://www.nexusmods.com/stardewvalley/mods/36116,Fairy Buses,cozysweetpotato,25,https://staticdelivery.nexusmods.com/mods/1303/images/36116/36116-1753748568-521686000.png,,,2025-7-29,,视觉效果和图形,5 fairy buses for your fairycore farm &lt;3
35844,粉色巴士,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/35844,Sakura Mochi Bus,cozysweetpotato,17,https://staticdelivery.nexusmods.com/mods/1303/images/35844/35844-1752892652-505072996.png,,,2025-7-19,,建筑,Recolors the bus to be a creamy pink sakura mochi flowery design
33974,发型,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/33974,(FS)jiao's hairs0514,jiaojiao,13,https://staticdelivery.nexusmods.com/mods/1303/images/33974/33974-1747213517-1276020141.jpeg,,,2025-5-14,,衣服,12顶卷发发型
34018,三套小礼服,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/34018,Three dress outfits,BL8Mgugugu,13,https://staticdelivery.nexusmods.com/mods/1303/images/34018/34018-1747382581-770148459.png,,,2025-5-16,,衣服,我制作了三套服装
34013,假期套装,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/34013,(FS)Summer vacation set,Arkneru,13,https://staticdelivery.nexusmods.com/mods/1303/images/34013/34013-1747372278-1478522022.png,,,2025-5-21,,衣服,Summer is coming! ready with Summer Vacation-theme clothes and hats!
33977,华丽礼服,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/33977,Oriyado's Clothing pack0003,marind,13,https://staticdelivery.nexusmods.com/mods/1303/images/33977/33977-1747218054-59699181.jpeg,,,2025-5-14,,衣服,They are three gorgeous dresses!
33972,狐狸女巫套装,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/33972,(FS) Kitsune Miko set,Arkneru,13,https://staticdelivery.nexusmods.com/mods/1303/images/33972/33972-1747200026-85097597.png,,,2025-5-14,,衣服,Japanese style Kitsune Set
33963,舒适的衣服,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/33963,Green Cozy Wardrobe,vvcni,13,https://staticdelivery.nexusmods.com/mods/1303/images/33963/33963-1759880618-1080028720.png,,,2025-5-14,,衣服,"A cozy collection of 6 green-toned outfits + a straw hat with a bow , perfect for bringing seasonal style to your farm"
34001,小花仙家具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/34001,Flower Fairy Series Furniture,Long,23,https://staticdelivery.nexusmods.com/mods/1303/images/34001/34001-1747332810-1682940275.jpeg,,,2025-5-16,,家具,源于《小花仙》游戏中的家具，禁止二改二传，感谢使用
33825,新增床,,,#家具,https://www.nexusmods.com/stardewvalley/mods/33825,FF3.0-Qiaozisang's newly added furniture_unofficial,qiaozisang and cuteissocute,23,https://staticdelivery.nexusmods.com/mods/1303/images/33825/33825-1746700984-1309667233.png,,,2025-5-8,,家具,Some beautiful furniture.
33318,咖啡面包店家具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/33318,(CR) Kisaa's Cozy Rustic Bakery n' Cafe Furniture,crystalinerose,23,https://staticdelivery.nexusmods.com/mods/1303/images/33318/33318-1746424697-305662482.png,,,2025-6-10,,家具,"A 230+ items furniture pack to build a Cozy Rustic bakery and cafe. A professional commercial kitchen and a modern cafe storefront is possible! Featuring wood, tile, and metal countertops, 2 cabinet styles, 9 wood palettes, 4 tile palettes, and 6 metal palettes designed to match the original Cozy Rustic Kitchen."
33686,咖啡店家具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/33686,AT_LBXLW's Cafe Furnitures,labixiaoluwan,23,https://staticdelivery.nexusmods.com/mods/1303/images/33686/33686-1746154484-174750423.jpeg,,,2025-5-2,,家具,"This set is based on a real cafe run by my friend. You can use them to create a coffee shop of your own.Combine those parts as you like .<br />For [AT].<br />Before you install this mod, you need to download the following two pre-mods and learn how to use them on their description pages:<br />SMAPI  &amp; Alternative Textures."
33630,甜梦家具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/33630,AT Yingluo's Sweet Dream Furniture Series,yingluoqianmeng,23,https://staticdelivery.nexusmods.com/mods/1303/images/33630/33630-1747756455-1417741536.png,,,2025-5-20,,家具,Yingluo's Sweet Dream Furniture Series
33282,新增家具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/33282,PC's Old World Furniture(Chinese),sora6949,23,https://staticdelivery.nexusmods.com/mods/1303/images/33282/33282-1744805356-509391132.png,,1.01,2025-4-19,,家具,家具翻译，这个作者做的家具很好看
32813,AT 蒸汽朋克风农舍,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/32813,AT_LBXLW's Steampunk Farmhouse(Basic and Seasonal),Labixiaoluwan,17,https://staticdelivery.nexusmods.com/mods/1303/images/32813/32813-1743424158-2012811418.jpeg,,,2025-3-31,,建筑,Containing Farmhouses for four grades(basic and seasonal version) AND Mailboxes(basic and seasonal version).<br />包含四个等级的农舍（基础版和季节性版本）；包含邮筒（基础版和季节性版本）。
32444,菜篮子农舍,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/32444,LBXLW's Vegetable Basket Farmhouse(seasonal)_AT,Labixiaoluwan,17,https://staticdelivery.nexusmods.com/mods/1303/images/32444/32444-1742177404-1154018918.jpeg,,,2025-3-17,,建筑,AT.<br /><br />Seasonal Farmhouses.Hope you like them.<br /><br />“菜篮子计划”季节性农舍，农夫们，收获满满吧！
31568,浣熊屋农舍,,,#视觉效果和图形,https://www.nexusmods.com/stardewvalley/mods/31568,Raccoon Style Farmhouse,sadnumbme,25,https://staticdelivery.nexusmods.com/mods/1303/images/31568/31568-1739067354-675480494.png,,,2025-2-9,,视觉效果和图形,Makes the farmhouse exterior into raccoon style farmhouse.
30094,巫师农舍,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/30094,AT-Miss Witch's small farmhouse and shipping box,Luoxue,17,https://staticdelivery.nexusmods.com/mods/1303/images/30094/30094-1734256724-1784122673.png,,,2024-12-15,,建筑,Add farmhouse and shipping crate<br />新增農舍和運輸箱
29679,鹅卵石农舍,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/29679,Cobbled Farmhouse (CP or AT),fiveTrillionElves,17,https://staticdelivery.nexusmods.com/mods/1303/images/29679/29679-1732412315-1793348562.png,,,2024-11-25,,建筑,"A cobbled together farmhouse in a solarpunk style, reminiscent of Caravan Sand-Witch or Summer House."
30828,AT 天然家具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/30828,Reisha's Natural Furniture,Reisha,23,https://staticdelivery.nexusmods.com/mods/1303/images/30828/30828-1736739507-219829634.png,,1.0.1,2025-9-8,,家具,Alternative Textures mod pack of rattan and ocean inspired furniture
30507,CP 美乐蒂家具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/30507,My Melody Furniture,otohimexoxo,23,https://staticdelivery.nexusmods.com/mods/1303/images/30507/30507-1735797613-890287915.png,,,2025-11-6,,家具,Includes 29 My Melody-themed furniture pieces + wallpaper and flooring ♡
30488,AT Gotoh hitori家具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/30488,AT Yingluo's Gotoh Hitori-themed furniture,yingluoqianmeng,23,https://staticdelivery.nexusmods.com/mods/1303/images/30488/30488-1735716025-402445251.jpeg,,,2025-1-1,,家具,This is a set of furniture landscaping with the theme of Gotoh Hitori.
30135,CF+CP+FF 鲜花与诗歌家具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/30135,Flowers And Poetry FURNITURE,Sisa,23,https://staticdelivery.nexusmods.com/mods/1303/images/30135/30135-1734408445-1643510495.jpeg,,,2025-5-22,,家具,复刻了食物语的繁花与诗家具全套，共计30项。
29917,浴室家具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/29917,Cozy Modern Bathroom Furniture,Pixeltica,23,https://staticdelivery.nexusmods.com/mods/1303/images/29917/29917-1735942321-642133801.png,,1.1.0,2024-12-29,,家具,A large vanilla-friendly collection of bathroom fixtures and furniture for Content Patcher.
29762,粉色浴室家具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/29762,Oku's Basic Bathroom Furniture - AT,Oku,23,https://staticdelivery.nexusmods.com/mods/1303/images/29762/29762-1732821748-952586269.png,,,2024-11-30,,家具,adds 20+ bathroom furniture with alternative textures | sdv 1.6+
29416,向日葵家具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/29416,(AT)(CP)Gintyann's Sunflower Furniture,Gintyann,23,https://staticdelivery.nexusmods.com/mods/1303/images/29416/29416-1731666747-411717700.png,,,2024-11-15,,家具,这是一套含向日葵元素的深色系家具
